Index,Frequency,Magnitude,Phase,Real,Imaginary
6910,40488.3,0.128566,-1.99224,-0.0525938,-0.117316
6911,40494.1,0.130506,-2.05038,-0.0602169,-0.115783
6912,40500,0.125271,-2.03757,-0.0563729,-0.11187
6913,40505.9,0.126488,-1.99798,-0.0524048,-0.115121
6914,40511.7,0.133508,-2.04081,-0.0604661,-0.11903
6915,40517.6,0.122775,-2.04068,-0.0555902,-0.109468
6916,40523.4,0.128185,-1.99515,-0.0527777,-0.116815
6917,40529.3,0.133049,-2.0521,-0.0615932,-0.117934
6918,40535.2,0.123324,-2.03076,-0.054745,-0.110507
6919,40541,0.130232,-2.0051,-0.054799,-0.118142
6920,40546.9,0.132451,-2.03751,-0.0595966,-0.118285
6921,40552.7,0.124382,-2.04043,-0.0562907,-0.110916
6922,40558.6,0.129613,-1.97802,-0.0513344,-0.119014
6923,40564.5,0.13373,-2.06537,-0.0634762,-0.117705
6924,40570.3,0.122337,-2.01988,-0.0531118,-0.110207
6925,40576.2,0.133185,-1.99318,-0.0545966,-0.12148
6926,40582,0.131623,-2.05706,-0.0615102,-0.116366
6927,40587.9,0.125938,-2.03013,-0.0558352,-0.112884
6928,40593.8,0.132392,-1.97081,-0.0515577,-0.12194
6929,40599.6,0.13273,-2.06148,-0.0625464,-0.117069
6930,40605.5,0.125015,-2.01744,-0.0539986,-0.112751
6931,40611.3,0.134007,-1.98354,-0.0537529,-0.122754
6932,40617.2,0.132739,-2.03802,-0.0597871,-0.118512
6933,40623,0.124175,-2.0154,-0.0534081,-0.112103
6934,40628.9,0.134231,-1.98165,-0.0536108,-0.12306
6935,40634.8,0.131544,-2.0437,-0.0599147,-0.117107
6936,40640.6,0.125889,-2.0027,-0.0526964,-0.114329
6937,40646.5,0.132182,-1.98077,-0.0526851,-0.121228
6938,40652.3,0.132345,-2.05055,-0.0610855,-0.117404
6939,40658.2,0.124045,-2.00141,-0.0517794,-0.112721
6940,40664.1,0.134682,-1.98825,-0.0546042,-0.123116
6941,40669.9,0.131078,-2.05451,-0.0609607,-0.11604
6942,40675.8,0.126133,-1.99848,-0.0523156,-0.114772
6943,40681.6,0.133791,-1.98832,-0.0542518,-0.122298
6944,40687.5,0.132804,-2.06127,-0.0625562,-0.117148
6945,40693.4,0.126564,-1.98567,-0.0510147,-0.115827
6946,40699.2,0.135018,-1.99306,-0.0553336,-0.123159
6947,40705.1,0.131303,-2.04265,-0.059682,-0.116955
6948,40710.9,0.126541,-2.00772,-0.0535464,-0.114653
6949,40716.8,0.136625,-1.9821,-0.0546229,-0.125231
6950,40722.7,0.131675,-2.05626,-0.0614425,-0.116461
6951,40728.5,0.127719,-1.98512,-0.0514161,-0.116913
6952,40734.4,0.136247,-1.98092,-0.0543243,-0.124948
6953,40740.2,0.131308,-2.06516,-0.0623023,-0.115586
6954,40746.1,0.127493,-1.9765,-0.0503166,-0.117144
6955,40752,0.138565,-1.99638,-0.0572073,-0.126204
6956,40757.8,0.131141,-2.04734,-0.0601553,-0.11653
6957,40763.7,0.128083,-1.98053,-0.0510241,-0.117481
6958,40769.5,0.138345,-1.99068,-0.0563978,-0.126328
6959,40775.4,0.133002,-2.0523,-0.0615954,-0.11788
6960,40781.2,0.127769,-1.96088,-0.0485856,-0.118171
6961,40787.1,0.139145,-1.9953,-0.0573093,-0.126795
6962,40793,0.131126,-2.04214,-0.0595421,-0.116828
6963,40798.8,0.12959,-1.96982,-0.0503479,-0.11941
6964,40804.7,0.138452,-1.99307,-0.0567432,-0.12629
6965,40810.5,0.132944,-2.03203,-0.0591671,-0.119052
6966,40816.4,0.128116,-1.96158,-0.0488011,-0.118457
6967,40822.3,0.138562,-1.99347,-0.0568381,-0.126368
6968,40828.1,0.131932,-2.03331,-0.0588686,-0.11807
6969,40834,0.128216,-1.95872,-0.0485004,-0.118689
6970,40839.8,0.138527,-2.00475,-0.0582459,-0.125687
6971,40845.7,0.13124,-2.03318,-0.0585433,-0.117459
6972,40851.6,0.129759,-1.9698,-0.0504118,-0.119566
6973,40857.4,0.140226,-2.00695,-0.0592394,-0.127098
6974,40863.3,0.131378,-2.03005,-0.0582372,-0.117765
6975,40869.1,0.131738,-1.96057,-0.0500578,-0.121857
6976,40875,0.140628,-2.0053,-0.0591994,-0.127561
6977,40880.9,0.130844,-2.02551,-0.0574669,-0.117549
6978,40886.7,0.133251,-1.94879,-0.049177,-0.123844
6979,40892.6,0.139193,-2.00601,-0.058684,-0.126217
6980,40898.4,0.131248,-2.02225,-0.0572597,-0.118099
6981,40904.3,0.132712,-1.9497,-0.0490904,-0.123299
6982,40910.2,0.139525,-2.0032,-0.058468,-0.126684
6983,40916,0.130383,-2.02905,-0.0576789,-0.116932
6984,40921.9,0.134095,-1.95596,-0.0503814,-0.124271
6985,40927.7,0.140433,-2.0013,-0.0586066,-0.127619
6986,40933.6,0.130577,-2.02102,-0.0568225,-0.117565
6987,40939.5,0.133666,-1.96506,-0.0513449,-0.123412
6988,40945.3,0.143492,-1.99654,-0.059262,-0.130682
6989,40951.2,0.129321,-2.01788,-0.0559108,-0.11661
6990,40957,0.135569,-1.94508,-0.0495653,-0.126183
6991,40962.9,0.141097,-2.00969,-0.0599571,-0.127724
6992,40968.8,0.130698,-2.01169,-0.0557748,-0.118199
6993,40974.6,0.13571,-1.94625,-0.0497645,-0.126257
6994,40980.5,0.141424,-2.00574,-0.0595901,-0.128257
6995,40986.3,0.130237,-2.01746,-0.0562575,-0.11746
6996,40992.2,0.138032,-1.9353,-0.0492066,-0.128964
6997,40998,0.139314,-2.0153,-0.0599065,-0.125776
6998,41003.9,0.131913,-1.99883,-0.0547551,-0.120012
6999,41009.8,0.136489,-1.94996,-0.0505208,-0.126795
7000,41015.6,0.140528,-2.0133,-0.0601748,-0.126993
7001,41021.5,0.131722,-1.99836,-0.0546186,-0.119864
7002,41027.3,0.137441,-1.94642,-0.0504211,-0.127858
7003,41033.2,0.140199,-2.02538,-0.0615603,-0.125961
7004,41039.1,0.131874,-1.99722,-0.054545,-0.120065
7005,41044.9,0.140935,-1.95791,-0.0532055,-0.130506
7006,41050.8,0.141368,-2.01029,-0.0601496,-0.127933
7007,41056.6,0.132846,-1.98251,-0.0531622,-0.121745
7008,41062.5,0.139673,-1.94821,-0.0514723,-0.129843
7009,41068.4,0.141401,-2.00343,-0.0592838,-0.128373
7010,41074.2,0.1316,-1.99268,-0.0538873,-0.120062
7011,41080.1,0.140373,-1.93943,-0.0505823,-0.130943
7012,41085.9,0.141007,-2.01567,-0.0606809,-0.127283
7013,41091.8,0.132688,-1.99075,-0.0540988,-0.121159
7014,41097.7,0.141725,-1.93568,-0.0505735,-0.132394
7015,41103.5,0.14083,-2.01786,-0.0608832,-0.126989
7016,41109.4,0.13314,-1.97365,-0.0521965,-0.122481
7017,41115.2,0.140891,-1.94466,-0.0514549,-0.131158
7018,41121.1,0.141842,-2.02061,-0.0616732,-0.127732
7019,41127,0.132994,-1.97093,-0.0518066,-0.122489
7020,41132.8,0.143721,-1.9407,-0.0519586,-0.134
7021,41138.7,0.139784,-2.02185,-0.0609333,-0.125804
7022,41144.5,0.135431,-1.95614,-0.050905,-0.125499
7023,41150.4,0.141514,-1.94781,-0.0520972,-0.131575
7024,41156.2,0.141144,-2.00809,-0.0597723,-0.127862
7025,41162.1,0.133341,-1.97477,-0.0524129,-0.122608
7026,41168,0.143448,-1.93609,-0.0512432,-0.133984
7027,41173.8,0.141844,-2.03493,-0.0634963,-0.126838
7028,41179.7,0.134749,-1.94448,-0.0491903,-0.125449
7029,41185.5,0.145268,-1.95238,-0.0540967,-0.13482
7030,41191.4,0.141345,-2.00644,-0.0596465,-0.128143
7031,41197.3,0.13425,-1.94417,-0.0489684,-0.125
7032,41203.1,0.14368,-1.94891,-0.0530415,-0.133531
7033,41209,0.142083,-2.01252,-0.0607405,-0.128445
7034,41214.8,0.132289,-1.94902,-0.0488509,-0.122939
7035,41220.7,0.147117,-1.9535,-0.0549378,-0.136474
7036,41226.6,0.140569,-2.01773,-0.0607543,-0.126762
7037,41232.4,0.135327,-1.93815,-0.0486026,-0.126298
7038,41238.3,0.146232,-1.95427,-0.054712,-0.135611
7039,41244.1,0.13998,-2.01719,-0.0604312,-0.126264
7040,41250,0.136756,-1.94963,-0.0505774,-0.12706
7041,41255.9,0.149201,-1.94595,-0.0546691,-0.138824
7042,41261.7,0.139072,-2.00671,-0.058722,-0.126067
7043,41267.6,0.136359,-1.9318,-0.0481643,-0.12757
7044,41273.4,0.14767,-1.962,-0.0563064,-0.136513
7045,41279.3,0.139414,-2.01006,-0.0592892,-0.126179
7046,41285.2,0.138613,-1.94121,-0.0501785,-0.129211
7047,41291,0.149007,-1.95264,-0.0555247,-0.138276
7048,41296.9,0.140143,-2.00328,-0.058738,-0.127239
7049,41302.7,0.138031,-1.93046,-0.0485807,-0.129199
7050,41308.6,0.149741,-1.95374,-0.0559504,-0.138895
7051,41314.5,0.138098,-2.0059,-0.0582092,-0.125231
7052,41320.3,0.140884,-1.9296,-0.0494716,-0.131912
7053,41326.2,0.149298,-1.96066,-0.0567426,-0.138095
7054,41332,0.140724,-1.98883,-0.0571289,-0.128606
7055,41337.9,0.138821,-1.9123,-0.0464917,-0.130805
7056,41343.8,0.148288,-1.96242,-0.0566005,-0.137061
7057,41349.6,0.139466,-2.00828,-0.0590866,-0.126331
7058,41355.5,0.140585,-1.91109,-0.0469225,-0.132523
7059,41361.3,0.149191,-1.96685,-0.0575553,-0.137642
7060,41367.2,0.14044,-2.01046,-0.0597763,-0.127083
7061,41373,0.141002,-1.90333,-0.0460286,-0.133277
7062,41378.9,0.151386,-1.97131,-0.0590243,-0.139405
7063,41384.8,0.138957,-1.99754,-0.0575157,-0.126496
7064,41390.6,0.143586,-1.90843,-0.0475631,-0.13548
7065,41396.5,0.151043,-1.96593,-0.0581404,-0.139404
7066,41402.3,0.138327,-1.97828,-0.0548197,-0.127001
7067,41408.2,0.143495,-1.9187,-0.0489216,-0.134898
7068,41414.1,0.150019,-1.97026,-0.0583463,-0.138208
7069,41419.9,0.140952,-1.98037,-0.0561299,-0.129294
7070,41425.8,0.143608,-1.90159,-0.0466434,-0.135822
7071,41431.6,0.149822,-1.97483,-0.0588995,-0.137759
7072,41437.5,0.139492,-1.98313,-0.0559007,-0.127801
7073,41443.4,0.145981,-1.89736,-0.0468286,-0.138266
7074,41449.2,0.148758,-1.98938,-0.0604654,-0.135915
7075,41455.1,0.141165,-1.97103,-0.0550022,-0.130009
7076,41460.9,0.14681,-1.90983,-0.0488259,-0.138453
7077,41466.8,0.150594,-1.96904,-0.0584004,-0.138809
7078,41472.7,0.139736,-1.97893,-0.0554606,-0.128258
7079,41478.5,0.148845,-1.89273,-0.0470953,-0.141198
7080,41484.4,0.149892,-1.97917,-0.0595247,-0.137566
7081,41490.2,0.139498,-1.95916,-0.0528238,-0.12911
7082,41496.1,0.148394,-1.89801,-0.0476942,-0.140521
7083,41502,0.149258,-1.9899,-0.0607388,-0.13634
7084,41507.8,0.140252,-1.94411,-0.0511507,-0.130592
7085,41513.7,0.148855,-1.92329,-0.0513907,-0.139703
7086,41519.5,0.148851,-1.97587,-0.0586606,-0.136805
7087,41525.4,0.143634,-1.95924,-0.0544013,-0.132933
7088,41531.2,0.149973,-1.90986,-0.0498816,-0.141435
7089,41537.1,0.149062,-1.96106,-0.056708,-0.137854
7090,41543,0.142699,-1.95482,-0.0534624,-0.132306
7091,41548.8,0.149449,-1.91396,-0.0502852,-0.140735
7092,41554.7,0.150087,-1.95371,-0.0560757,-0.139217
7093,41560.5,0.141508,-1.96241,-0.0540113,-0.130795
7094,41566.4,0.148764,-1.90073,-0.0481967,-0.140741
7095,41572.3,0.151765,-1.98722,-0.0613878,-0.138795
7096,41578.1,0.142367,-1.9465,-0.0522389,-0.132437
7097,41584,0.151491,-1.89145,-0.0477474,-0.143769
7098,41589.8,0.149514,-1.9984,-0.0620023,-0.136052
7099,41595.7,0.143025,-1.93468,-0.0509035,-0.13366
7100,41601.6,0.154991,-1.90988,-0.051554,-0.146166
7101,41607.4,0.147146,-1.97521,-0.0578989,-0.135276
7102,41613.3,0.146187,-1.9397,-0.0527141,-0.136352
7103,41619.1,0.151589,-1.90063,-0.049098,-0.143417
7104,41625,0.149982,-1.98679,-0.0606071,-0.137191
7105,41630.9,0.145655,-1.93688,-0.0521382,-0.136003
7106,41636.7,0.15403,-1.90858,-0.0510446,-0.145326
7107,41642.6,0.152595,-1.9653,-0.0586506,-0.140874
7108,41648.4,0.144262,-1.92303,-0.04977,-0.135405
7109,41654.3,0.15338,-1.9008,-0.0497018,-0.145104
7110,41660.2,0.150657,-1.96482,-0.0578379,-0.139113
7111,41666,0.143483,-1.93381,-0.0509494,-0.134133
7112,41671.9,0.154685,-1.90603,-0.0508902,-0.146074
7113,41677.7,0.151046,-1.97768,-0.0597758,-0.138714
7114,41683.6,0.145831,-1.92853,-0.0510636,-0.136599
7115,41689.5,0.158352,-1.89464,-0.0503893,-0.150121
7116,41695.3,0.148519,-1.96378,-0.0568755,-0.137198
7117,41701.2,0.144602,-1.9099,-0.0481013,-0.136367
7118,41707,0.155473,-1.9208,-0.0533123,-0.146046
7119,41712.9,0.150696,-1.97018,-0.0585985,-0.138837
7120,41718.8,0.146532,-1.91219,-0.0490586,-0.138075
7121,41724.6,0.155958,-1.92332,-0.0538476,-0.146367
7122,41730.5,0.152651,-1.95623,-0.0573916,-0.141452
7123,41736.3,0.146582,-1.92075,-0.0502558,-0.137698
7124,41742.2,0.157003,-1.90314,-0.0512235,-0.148412
7125,41748,0.152384,-1.97105,-0.0593764,-0.140341
7126,41753.9,0.147523,-1.898,-0.0474137,-0.139696
7127,41759.8,0.157205,-1.91335,-0.0528049,-0.148072
7128,41765.6,0.151308,-1.96136,-0.0576042,-0.139914
7129,41771.5,0.148356,-1.90715,-0.0489648,-0.140042
7130,41777.3,0.158653,-1.90564,-0.0521368,-0.149841
7131,41783.2,0.151441,-1.96907,-0.0587325,-0.139589
7132,41789.1,0.149092,-1.88074,-0.0454739,-0.141988
7133,41794.9,0.15862,-1.92154,-0.0545017,-0.148963
7134,41800.8,0.151059,-1.9408,-0.0546252,-0.140836
7135,41806.6,0.14506,-1.89889,-0.046744,-0.137323
7136,41812.5,0.162243,-1.92709,-0.0565913,-0.152053
7137,41818.4,0.14793,-1.9494,-0.0546781,-0.137454
7138,41824.2,0.150505,-1.90213,-0.0489602,-0.142319
7139,41830.1,0.157538,-1.92418,-0.0545195,-0.147804
7140,41835.9,0.155049,-1.98193,-0.0619658,-0.142128
7141,41841.8,0.150532,-1.86795,-0.0440763,-0.143934
7142,41847.7,0.163335,-1.92639,-0.0568644,-0.153117
7143,41853.5,0.149334,-1.95136,-0.0554693,-0.13865
7144,41859.4,0.153206,-1.8782,-0.0463582,-0.146024
7145,41865.2,0.16183,-1.92948,-0.0568089,-0.151531
7146,41871.1,0.150746,-1.93343,-0.0534752,-0.140943
7147,41877,0.153556,-1.88502,-0.0474614,-0.146037
7148,41882.8,0.159242,-1.91227,-0.0533256,-0.150048
7149,41888.7,0.152251,-1.95346,-0.0568487,-0.141239
7150,41894.5,0.152368,-1.87761,-0.0460183,-0.145253
7151,41900.4,0.162432,-1.91967,-0.0555257,-0.152647
7152,41906.2,0.150797,-1.9472,-0.0554289,-0.14024
7153,41912.1,0.154207,-1.86935,-0.045358,-0.147385
7154,41918,0.161983,-1.92539,-0.0562426,-0.151906
7155,41923.8,0.148444,-1.93736,-0.0532044,-0.138582
7156,41929.7,0.156104,-1.89354,-0.049512,-0.148044
7157,41935.5,0.163184,-1.92989,-0.057347,-0.152776
7158,41941.4,0.152287,-1.92828,-0.0532874,-0.14266
7159,41947.3,0.156446,-1.87999,-0.0476055,-0.149027
7160,41953.1,0.163722,-1.91904,-0.0558697,-0.153894
7161,41959,0.150856,-1.92653,-0.0525403,-0.141411
7162,41964.8,0.157124,-1.87247,-0.0466846,-0.150028
7163,41970.7,0.163175,-1.92006,-0.0558396,-0.153323
7164,41976.6,0.149583,-1.92303,-0.0516055,-0.140399
7165,41982.4,0.156797,-1.88305,-0.0481693,-0.149215
7166,41988.3,0.164304,-1.92973,-0.0577156,-0.153834
7167,41994.1,0.152192,-1.92742,-0.0531318,-0.142617
7168,42000,0.158943,-1.8626,-0.0457255,-0.152224
7169,42005.9,0.162583,-1.93697,-0.0582128,-0.151804
7170,42011.7,0.154082,-1.91797,-0.0524255,-0.144889
7171,42017.6,0.16043,-1.85817,-0.0454717,-0.153851
7172,42023.4,0.160437,-1.92796,-0.0560923,-0.150312
7173,42029.3,0.153308,-1.91692,-0.0520104,-0.144216
7174,42035.2,0.160867,-1.87368,-0.0479831,-0.153544
7175,42041,0.162524,-1.9227,-0.0560189,-0.152565
7176,42046.9,0.151743,-1.91277,-0.0508871,-0.142956
7177,42052.7,0.16337,-1.87955,-0.0496441,-0.155644
7178,42058.6,0.162001,-1.92164,-0.0556778,-0.152133
7179,42064.5,0.155261,-1.90961,-0.0516033,-0.146435
7180,42070.3,0.161599,-1.85542,-0.0453761,-0.155098
7181,42076.2,0.161464,-1.93335,-0.0572659,-0.150968
7182,42082,0.155503,-1.90914,-0.0516156,-0.146687
7183,42087.9,0.16133,-1.85046,-0.0445321,-0.155062
7184,42093.8,0.162448,-1.94729,-0.059726,-0.15107
7185,42099.6,0.155804,-1.89917,-0.0502471,-0.147479
7186,42105.5,0.162405,-1.86384,-0.0469127,-0.155481
7187,42111.3,0.165288,-1.9259,-0.0574682,-0.154976
7188,42117.2,0.151276,-1.9032,-0.0493638,-0.142996
7189,42123,0.16514,-1.86276,-0.0475335,-0.158151
7190,42128.9,0.16402,-1.95911,-0.0621023,-0.151809
7191,42134.8,0.157626,-1.8733,-0.0469589,-0.150469
7192,42140.6,0.165041,-1.87549,-0.0495122,-0.157439
7193,42146.5,0.164014,-1.91781,-0.0557792,-0.154238
7194,42152.3,0.155315,-1.89716,-0.0497945,-0.147117
7195,42158.2,0.166183,-1.86953,-0.0489095,-0.158822
7196,42164.1,0.168004,-1.93169,-0.0593245,-0.157181
7197,42169.9,0.154446,-1.85284,-0.0429851,-0.148344
7198,42175.8,0.167012,-1.87384,-0.0498409,-0.159402
7199,42181.6,0.161438,-1.93023,-0.0567853,-0.151121
7200,42187.5,0.160747,-1.87865,-0.0487087,-0.15319
7201,42193.4,0.164752,-1.85168,-0.0456704,-0.158296
7202,42199.2,0.164783,-1.92955,-0.0578565,-0.154293
7203,42205.1,0.154868,-1.86424,-0.0447959,-0.148248
7204,42210.9,0.167061,-1.8764,-0.0502629,-0.159321
7205,42216.8,0.164233,-1.93095,-0.0578781,-0.153697
7206,42222.7,0.157309,-1.86607,-0.0457768,-0.150502
7207,42228.5,0.167738,-1.87085,-0.0495784,-0.160243
7208,42234.4,0.162938,-1.93464,-0.0579847,-0.152271
7209,42240.2,0.157949,-1.87144,-0.0467745,-0.150865
7210,42246.1,0.170822,-1.88128,-0.0521893,-0.162654
7211,42252,0.163097,-1.92147,-0.056029,-0.153171
7212,42257.8,0.15958,-1.87669,-0.0480563,-0.152172
7213,42263.7,0.170342,-1.86434,-0.049288,-0.163055
7214,42269.5,0.164632,-1.94693,-0.0604742,-0.153122
7215,42275.4,0.160256,-1.85565,-0.0450349,-0.153798
7216,42281.2,0.17392,-1.8743,-0.0519786,-0.165971
7217,42287.1,0.163949,-1.93375,-0.0582071,-0.153268
7218,42293,0.162213,-1.83271,-0.0420013,-0.156681
7219,42298.8,0.172151,-1.88965,-0.0539661,-0.163473
7220,42304.7,0.162157,-1.90251,-0.0528087,-0.153317
7221,42310.5,0.163248,-1.88263,-0.0500858,-0.155374
7222,42316.4,0.174558,-1.85964,-0.0497214,-0.167327
7223,42322.3,0.16456,-1.90912,-0.0546183,-0.155231
7224,42328.1,0.16022,-1.85857,-0.0454729,-0.153632
7225,42334,0.177286,-1.86037,-0.0506228,-0.169905
7226,42339.8,0.158924,-1.91439,-0.0535368,-0.149635
7227,42345.7,0.163351,-1.86144,-0.046811,-0.1565
7228,42351.6,0.175758,-1.88154,-0.0537412,-0.167341
7229,42357.4,0.164467,-1.91398,-0.0553409,-0.154876
7230,42363.3,0.163967,-1.83808,-0.0433063,-0.158145
7231,42369.1,0.177333,-1.88683,-0.0551157,-0.16855
7232,42375,0.163396,-1.88678,-0.0507756,-0.155307
7233,42380.9,0.161153,-1.84119,-0.0430455,-0.155297
7234,42386.7,0.178317,-1.89576,-0.0569326,-0.168984
7235,42392.6,0.160199,-1.91322,-0.0537911,-0.150899
7236,42398.4,0.171825,-1.84282,-0.0461659,-0.165507
7237,42404.3,0.176573,-1.88571,-0.0546914,-0.16789
7238,42410.2,0.164924,-1.87709,-0.0497295,-0.157247
7239,42416,0.166666,-1.83309,-0.0432162,-0.160965
7240,42421.9,0.174739,-1.87944,-0.0530802,-0.166482
7241,42427.7,0.164002,-1.90333,-0.0535364,-0.155018
7242,42433.6,0.169201,-1.83387,-0.0440001,-0.16338
7243,42439.5,0.177008,-1.87601,-0.0531902,-0.168827
7244,42445.3,0.163673,-1.89155,-0.0516035,-0.155325
7245,42451.2,0.168756,-1.8194,-0.0415219,-0.163568
7246,42457,0.175625,-1.88538,-0.0543426,-0.167006
7247,42462.9,0.160803,-1.89673,-0.0514875,-0.152337
7248,42468.8,0.172514,-1.83552,-0.0451374,-0.166504
7249,42474.6,0.175974,-1.89315,-0.0557481,-0.16691
7250,42480.5,0.163976,-1.89121,-0.0516462,-0.15563
7251,42486.3,0.175101,-1.81885,-0.04299,-0.169742
7252,42492.2,0.174065,-1.90098,-0.0564354,-0.164662
7253,42498,0.165507,-1.86169,-0.0474684,-0.158554
7254,42503.9,0.17328,-1.84571,-0.0470396,-0.166773
7255,42509.8,0.176327,-1.88279,-0.0541251,-0.167814
7256,42515.6,0.166706,-1.85882,-0.0473548,-0.159838
7257,42521.5,0.170432,-1.83421,-0.0443763,-0.164553
7258,42527.3,0.177189,-1.88062,-0.0540238,-0.168752
7259,42533.2,0.161433,-1.87614,-0.0485296,-0.153965
7260,42539.1,0.175477,-1.84686,-0.0478298,-0.168833
7261,42544.9,0.176257,-1.89658,-0.0564109,-0.166986
7262,42550.8,0.169134,-1.8626,-0.0486569,-0.161984
7263,42556.6,0.172436,-1.82808,-0.0438769,-0.166761
7264,42562.5,0.177236,-1.89599,-0.056625,-0.167947
7265,42568.4,0.166523,-1.86318,-0.0479977,-0.159455
7266,42574.2,0.174089,-1.8491,-0.0478265,-0.167391
7267,42580.1,0.180946,-1.89109,-0.05697,-0.171744
7268,42585.9,0.167637,-1.85207,-0.0465326,-0.161049
7269,42591.8,0.175292,-1.8356,-0.0458781,-0.169182
7270,42597.7,0.176329,-1.88141,-0.0538938,-0.167891
7271,42603.5,0.167977,-1.88907,-0.052564,-0.159541
7272,42609.4,0.180316,-1.83333,-0.0467977,-0.174138
7273,42615.2,0.176645,-1.87369,-0.0526909,-0.168604
7274,42621.1,0.170238,-1.88641,-0.0528413,-0.161829
7275,42627,0.178888,-1.82475,-0.0449429,-0.173151
7276,42632.8,0.182401,-1.88658,-0.0566462,-0.173382
7277,42638.7,0.167435,-1.84821,-0.0458554,-0.161034
7278,42644.5,0.181406,-1.83021,-0.0465328,-0.175337
7279,42650.4,0.178516,-1.88344,-0.0549069,-0.169863
7280,42656.2,0.17106,-1.84669,-0.0465973,-0.164591
7281,42662.1,0.176476,-1.82281,-0.0440049,-0.170902
7282,42668,0.182992,-1.91246,-0.0613119,-0.172415
7283,42673.8,0.173015,-1.83894,-0.0458382,-0.166832
7284,42679.7,0.184493,-1.79843,-0.0416347,-0.179734
7285,42685.5,0.173966,-1.87373,-0.0518972,-0.166045
7286,42691.4,0.17182,-1.8541,-0.0480283,-0.164971
7287,42697.3,0.178229,-1.80709,-0.041724,-0.173277
7288,42703.1,0.180192,-1.91126,-0.0601704,-0.169848
7289,42709,0.171102,-1.82836,-0.0435837,-0.165458
7290,42714.8,0.183949,-1.82808,-0.0468066,-0.177894
7291,42720.7,0.176202,-1.87058,-0.0520343,-0.168344
7292,42726.6,0.16803,-1.85056,-0.0463976,-0.161497
7293,42732.4,0.184974,-1.84853,-0.0507147,-0.177885
7294,42738.3,0.178427,-1.88808,-0.0556665,-0.169521
7295,42744.1,0.174402,-1.84623,-0.0474319,-0.167828
7296,42750,0.186048,-1.82661,-0.047077,-0.179994
7297,42755.9,0.176903,-1.88811,-0.0551957,-0.168071
7298,42761.7,0.176937,-1.83993,-0.0470473,-0.170568
7299,42767.6,0.18234,-1.81771,-0.0445654,-0.17681
7300,42773.4,0.179457,-1.90962,-0.059648,-0.169254
7301,42779.3,0.176707,-1.83429,-0.0460242,-0.170608
7302,42785.2,0.184362,-1.82046,-0.0455515,-0.178647
7303,42791,0.182102,-1.9191,-0.0621524,-0.171168
7304,42796.9,0.173182,-1.81249,-0.041451,-0.168148
7305,42802.7,0.191586,-1.86302,-0.0551932,-0.183464
7306,42808.6,0.181794,-1.89269,-0.0575135,-0.172457
7307,42814.5,0.179935,-1.80501,-0.0417594,-0.175022
7308,42820.3,0.187983,-1.85838,-0.0533181,-0.180263
7309,42826.2,0.186861,-1.87498,-0.0559668,-0.178282
7310,42832,0.176778,-1.80542,-0.041097,-0.171934
7311,42837.9,0.193509,-1.83558,-0.0506415,-0.186765
7312,42843.8,0.179814,-1.87211,-0.0533649,-0.171713
7313,42849.6,0.178375,-1.8052,-0.04143,-0.173497
7314,42855.5,0.19359,-1.86128,-0.0554476,-0.185479
7315,42861.3,0.184675,-1.85814,-0.0523377,-0.177104
7316,42867.2,0.18181,-1.78219,-0.0381477,-0.177763
7317,42873,0.189615,-1.84347,-0.0510642,-0.182609
7318,42878.9,0.183123,-1.84431,-0.0494637,-0.176316
7319,42884.8,0.175977,-1.80393,-0.0406556,-0.171216
7320,42890.6,0.194429,-1.85671,-0.0548348,-0.186536
7321,42896.5,0.184365,-1.83776,-0.0486355,-0.177834
7322,42902.3,0.176937,-1.7891,-0.0383195,-0.172738
7323,42908.2,0.190487,-1.83849,-0.0503859,-0.183703
7324,42914.1,0.178272,-1.88994,-0.0559331,-0.16927
7325,42919.9,0.185308,-1.81115,-0.0441113,-0.179981
7326,42925.8,0.19631,-1.83472,-0.0512117,-0.189512
7327,42931.6,0.176665,-1.8712,-0.0522759,-0.168754
7328,42937.5,0.189377,-1.80563,-0.0440644,-0.184179
7329,42943.4,0.194417,-1.84503,-0.0526497,-0.187152
7330,42949.2,0.182972,-1.84583,-0.0496912,-0.176095
7331,42955.1,0.184509,-1.7908,-0.0402668,-0.180062
7332,42960.9,0.194752,-1.8443,-0.0526028,-0.187513
7333,42966.8,0.179604,-1.87152,-0.0532006,-0.171544
7334,42972.7,0.189841,-1.79688,-0.0425544,-0.18501
7335,42978.5,0.200098,-1.85694,-0.0564783,-0.191963
7336,42984.4,0.182361,-1.82174,-0.0452835,-0.176649
7337,42990.2,0.188691,-1.78864,-0.0407815,-0.184231
7338,42996.1,0.197564,-1.84466,-0.0534329,-0.190202
7339,43002,0.178632,-1.8193,-0.0439353,-0.173145
7340,43007.8,0.190856,-1.81713,-0.0465405,-0.185095
7341,43013.7,0.195107,-1.82976,-0.0499625,-0.188601
7342,43019.5,0.184139,-1.86075,-0.0526468,-0.176452
7343,43025.4,0.192183,-1.78019,-0.0399483,-0.187986
7344,43031.2,0.198562,-1.8598,-0.0565896,-0.190328
7345,43037.1,0.187837,-1.82517,-0.0472681,-0.181793
7346,43043,0.195384,-1.756,-0.0359791,-0.192043
7347,43048.8,0.190949,-1.83745,-0.0503168,-0.1842
7348,43054.7,0.18721,-1.83762,-0.0493611,-0.180585
7349,43060.5,0.191621,-1.76493,-0.0369661,-0.188022
